agari_id,kyoku_id,hanchan_id,room_class_label,agari_epoch_s,winner_rel_seat,winner_name,from_rel_seat,from_name,is_tsumo,winning_tile_136,winning_tile_37_text,deal_in_discard_id,deal_in_round_discard_index,estimated_danger_percent,danger_estimate_source
20260419223207_0200_agari_667,20260419223207_0200,20260419223207,特上卓,1776606313,0,s6u,3,ばしゃうま,0,12,4m,20260419223207_0200_041,41,25.0,synthetic_tile
20260419223207_0300_agari_821,20260419223207_0300,20260419223207,特上卓,1776606548,3,ばしゃうま,2,2008-RF,0,22,6m,20260419223207_0300_065,65,26.3,synthetic_tile
20260419223207_0402_agari_1152,20260419223207_0402,20260419223207,特上卓,1776607005,1,モイヒャン,0,s6u,0,74,1s,20260419223207_0402_044,44,20.4,self_pre_discard_hand
20260419223207_0500_agari_1261,20260419223207_0500,20260419223207,特上卓,1776607135,0,s6u,3,ばしゃうま,0,55,5p,20260419223207_0500_037,37,15.6,synthetic_tile
20260419231300_0000_agari_129,20260419231300_0000,20260419231300,,1776608126,2,Elseal,2,Elseal,1,45,3p,,,,
20260419231300_0101_agari_300,20260419231300_0101,20260419231300,,1776608459,2,Elseal,1,ざばす,0,93,6s,20260419231300_0101_048,48,4.0,synthetic_tile
20260419231300_0300_agari_495,20260419231300_0300,20260419231300,,1776608849,0,s6u,0,s6u,1,16,r5m,,,,
20260419231300_0400_agari_583,20260419231300_0400,20260419231300,,1776608962,1,ざばす,0,s6u,0,61,7p,20260419231300_0400_028,28,14.9,self_pre_discard_hand
20260419231300_0500_agari_722,20260419231300_0500,20260419231300,,1776609126,1,ざばす,1,ざばす,1,13,4m,,,,
20260419231300_0501_agari_916,20260419231300_0501,20260419231300,,1776609358,1,ざばす,1,ざばす,1,55,5p,,,,
20260419235050_0000_agari_176,20260419235050_0000,20260419235050,特上卓,1776610437,2,ロヒモトスミ,2,ロヒモトスミ,1,63,7p,,,,
20260419235050_0100_agari_305,20260419235050_0100,20260419235050,特上卓,1776610602,0,s6u,0,s6u,1,45,3p,,,,
20260419235050_0200_agari_374,20260419235050_0200,20260419235050,特上卓,1776610682,1,踊らないポカリ,2,ロヒモトスミ,0,61,7p,20260419235050_0200_024,24,6.0,synthetic_tile
20260419235050_0300_agari_480,20260419235050_0300,20260419235050,特上卓,1776610817,2,ロヒモトスミ,3,在宅雀士,0,81,3s,20260419235050_0300_036,36,9.0,synthetic_tile
20260420000024_0400_agari_640,20260420000024_0400,20260420000024,特上卓,1776611010,3,在宅雀士,2,ロヒモトスミ,0,10,3m,20260420000024_0400_056,56,18.5,synthetic_tile
20260420000024_0500_agari_723,20260420000024_0500,20260420000024,特上卓,1776611099,3,在宅雀士,0,s6u,0,14,4m,20260420000024_0500_029,29,15.9,self_pre_discard_hand
20260420000024_0600_agari_832,20260420000024_0600,20260420000024,特上卓,1776611228,2,ロヒモトスミ,1,踊らないポカリ,0,30,8m,20260420000024_0600_039,39,13.3,synthetic_tile
20260420000024_0702_agari_1116,20260420000024_0702,20260420000024,特上卓,1776611607,0,s6u,0,s6u,1,99,7s,,,,
20260420001416_0000_agari_088,20260420001416_0000,20260420001416,,1776611759,1,hayajin6,3,お前も舞うか,0,131,6z,20260420001416_0000_034,34,1.0,synthetic_tile
20260420001416_0100_agari_275,20260420001416_0100,20260420001416,,1776611996,1,hayajin6,1,hayajin6,1,53,5p,,,,
20260420001416_0200_agari_444,20260420001416_0200,20260420001416,,1776612205,2,QuadCore,2,QuadCore,1,42,2p,,,,
20260420001416_0300_agari_550,20260420001416_0300,20260420001416,,1776612361,3,お前も舞うか,0,s6u,0,31,8m,20260420001416_0300_037,37,12.0,self_pre_discard_hand
20260420001416_0400_agari_708,20260420001416_0400,20260420001416,,1776612558,0,s6u,0,s6u,1,20,6m,,,,
20260420001416_0500_agari_833,20260420001416_0500,20260420001416,,1776612711,1,hayajin6,1,hayajin6,1,114,2z,,,,
20260420001416_0600_agari_937,20260420001416_0600,20260420001416,,1776612840,2,QuadCore,1,hayajin6,0,56,6p,20260420001416_0600_037,37,20.7,synthetic_tile
20260420001416_0700_agari_1054,20260420001416_0700,20260420001416,,1776612997,1,hayajin6,0,s6u,0,102,8s,20260420001416_0700_042,42,17.1,self_pre_discard_hand
20260420003658_0000_agari_160,20260420003658_0000,20260420003658,,1776613214,1,ちむどんどん？,3,daijiro,0,109,1z,20260420003658_0000_058,58,2.0,synthetic_tile
20260420003658_0001_agari_309,20260420003658_0001,20260420003658,,1776613404,2,クリスチャンZ,3,daijiro,0,68,9p,20260420003658_0001_053,53,2.0,synthetic_tile
20260420003658_0100_agari_497,20260420003658_0100,20260420003658,,1776613637,3,daijiro,1,ちむどんどん？,0,83,3s,20260420003658_0100_065,65,18.3,synthetic_tile
20260420003658_0100_agari_498,20260420003658_0100,20260420003658,,1776613637,0,s6u,1,ちむどんどん？,0,83,3s,20260420003658_0100_065,65,26.0,synthetic_tile
20260420003658_0200_agari_651,20260420003658_0200,20260420003658,,1776613782,3,daijiro,1,ちむどんどん？,0,53,5p,20260420003658_0200_056,56,28.1,synthetic_tile
20260420003658_0201_agari_797,20260420003658_0201,20260420003658,,1776613960,3,daijiro,0,s6u,0,62,7p,20260420003658_0201_053,53,10.3,self_pre_discard_hand
20260420003658_0303_agari_1092,20260420003658_0303,20260420003658,,1776614318,3,daijiro,1,ちむどんどん？,0,82,3s,20260420003658_0303_037,37,15.6,synthetic_tile
20260420003658_0400_agari_1295,20260420003658_0400,20260420003658,,1776614552,1,ちむどんどん？,2,クリスチャンZ,0,102,8s,20260420003658_0400_073,73,104.0,synthetic_tile
20260420003658_0401_agari_1495,20260420003658_0401,20260420003658,,1776614781,0,s6u,0,s6u,1,59,6p,,,,
20260420003658_0500_agari_1623,20260420003658_0500,20260420003658,,1776614922,2,クリスチャンZ,0,s6u,0,52,r5p,20260420003658_0500_046,46,18.3,self_pre_discard_hand
20260420003658_0501_agari_1736,20260420003658_0501,20260420003658,,1776615065,3,daijiro,3,daijiro,1,87,4s,,,,
20260420003658_0600_agari_1903,20260420003658_0600,20260420003658,,1776615289,0,s6u,3,daijiro,0,66,8p,20260420003658_0600_060,60,17.1,synthetic_tile
20260420012403_0000_agari_131,20260420012403_0000,20260420012403,,1776615976,3,Sxx0028,2,Wingding,0,53,5p,20260420012403_0000_046,46,38.1,synthetic_tile
20260420012403_0100_agari_330,20260420012403_0100,20260420012403,,1776616215,2,Wingding,1,司波深雪,0,76,2s,20260420012403_0100_070,70,15.8,synthetic_tile
20260420012403_0200_agari_464,20260420012403_0200,20260420012403,,1776616391,3,Sxx0028,3,Sxx0028,1,26,7m,,,,
20260420012403_0300_agari_574,20260420012403_0300,20260420012403,,1776616538,1,司波深雪,1,司波深雪,1,15,4m,,,,
20260420012403_0301_agari_694,20260420012403_0301,20260420012403,,1776616705,0,s6u,1,司波深雪,0,22,6m,20260420012403_0301_040,40,20.2,synthetic_tile
20260420012403_0400_agari_885,20260420012403_0400,20260420012403,,1776616957,1,司波深雪,1,司波深雪,1,16,r5m,,,,
20260420012403_0601_agari_1213,20260420012403_0601,20260420012403,,1776617415,2,Wingding,2,Wingding,1,77,2s,,,,
20260420012403_0700_agari_1307,20260420012403_0700,20260420012403,,1776617550,2,Wingding,1,司波深雪,0,87,4s,20260420012403_0700_032,32,21.6,synthetic_tile
20260420101131_0102_agari_563,20260420101131_0102,20260420101131,特上卓,1776648189,1,猫ウルフ,2,カニエ東,0,66,8p,20260420101131_0102_047,47,3.0,synthetic_tile
20260420101131_0200_agari_690,20260420101131_0200,20260420101131,特上卓,1776648350,1,猫ウルフ,2,カニエ東,0,40,2p,20260420101131_0200_045,45,18.9,synthetic_tile
20260420101131_0301_agari_1048,20260420101131_0301,20260420101131,特上卓,1776648828,3,ricardo,2,カニエ東,0,16,r5m,20260420101131_0301_057,57,36.0,synthetic_tile
20260420101131_0400_agari_1224,20260420101131_0400,20260420101131,特上卓,1776649048,2,カニエ東,2,カニエ東,1,54,5p,,,,
20260420101131_0401_agari_1309,20260420101131_0401,20260420101131,特上卓,1776649142,2,カニエ東,2,カニエ東,1,89,5s,,,,
20260420101131_0402_agari_1438,20260420101131_0402,20260420101131,特上卓,1776649286,0,s6u,2,カニエ東,0,76,2s,20260420101131_0402_044,44,16.8,synthetic_tile
20260420101131_0500_agari_1564,20260420101131_0500,20260420101131,特上卓,1776649441,3,ricardo,0,s6u,0,8,3m,20260420101131_0500_045,45,15.0,self_pre_discard_hand
20260420110301_0000_agari_099,20260420110301_0000,20260420110301,特上卓,1776650677,3,すせそ,3,すせそ,1,62,7p,,,,
20260420110301_0001_agari_254,20260420110301_0001,20260420110301,特上卓,1776650847,1,比嘉秀仁,0,s6u,0,61,7p,20260420110301_0001_057,57,18.2,self_pre_discard_hand
20260420110301_0100_agari_417,20260420110301_0100,20260420110301,特上卓,1776651050,2,墨,0,s6u,0,60,7p,20260420110301_0100_058,58,16.5,self_pre_discard_hand
20260420110301_0200_agari_482,20260420110301_0200,20260420110301,特上卓,1776651133,1,比嘉秀仁,0,s6u,0,29,8m,20260420110301_0200_022,22,12.1,self_pre_discard_hand
20260420110301_0201_agari_598,20260420110301_0201,20260420110301,特上卓,1776651289,2,墨,1,比嘉秀仁,0,23,6m,20260420110301_0201_040,40,15.3,synthetic_tile
20260420110301_0300_agari_709,20260420110301_0300,20260420110301,特上卓,1776651436,1,比嘉秀仁,2,墨,0,99,7s,20260420110301_0300_039,39,15.7,synthetic_tile
20260420110301_0400_agari_817,20260420110301_0400,20260420110301,特上卓,1776651579,1,比嘉秀仁,0,s6u,0,61,7p,20260420110301_0400_037,37,14.6,self_pre_discard_hand
20260420110301_0500_agari_974,20260420110301_0500,20260420110301,特上卓,1776651779,0,s6u,0,s6u,1,100,8s,,,,
20260420110301_0502_agari_1086,20260420110301_0502,20260420110301,特上卓,1776651934,3,すせそ,2,墨,0,83,3s,20260420110301_0502_035,35,16.8,synthetic_tile
20260420110301_0601_agari_1419,20260420110301_0601,20260420110301,特上卓,1776652391,1,比嘉秀仁,1,比嘉秀仁,1,71,9p,,,,
20260420110301_0603_agari_1781,20260420110301_0603,20260420110301,特上卓,1776652867,1,比嘉秀仁,0,s6u,0,19,5m,20260420110301_0603_055,55,14.7,self_pre_discard_hand
20260420110301_0604_agari_1919,20260420110301_0604,20260420110301,特上卓,1776653049,3,すせそ,0,s6u,0,95,6s,20260420110301_0604_047,47,35.0,self_pre_discard_hand
